,'timestamp', 'Stempel_innen_mitte', 'Stempel_aussen', 'Matrize_zarge_oben', 'Matrize_zarge_mitte','Matrize_zarge_unten', 'Werkstueck_boden', 'Werkstueck_zarge_unten' , 'Werkstueck_zarge_mitte', 'Werkstueck_zarge_oben'
0.0,130.00332641601562,130.0,130.0,130.0,130.0,824.996337890625,824.996337890625,823.9643554687501,823.9643554687501,824.996337890625
5.08055543899536,130.0135498046875,130.0,130.0,130.00271606445312,130.0,823.4984741210938,823.4984741210938,823.4037475585938,823.4033813476561,823.5031127929686
10.161110877990723,130.01356506347656,130.0,130.0,130.00271606445312,130.0,823.4955444335938,823.4955444335938,823.4026489257811,823.4022827148436,823.500244140625
15.241666793823242,130.0135955810547,130.0,130.0,130.0027313232422,130.0,823.4926757812499,823.4926757812499,823.4015502929686,823.4012451171875,823.497314453125
20.322221755981445,130.0136260986328,130.0,130.0,130.0027313232422,130.0,823.4868164062499,823.4868164062499,823.3994140625,823.3990478515626,823.4915161132812
25.40277671813965,130.01368713378906,130.0,130.0,130.00274658203125,130.0,823.4780883789062,823.4780273437501,823.3961181640626,823.3958129882812,823.4827880859374
30.483333587646484,130.01377868652344,130.0,130.0,130.00277709960935,130.0,823.46484375,823.46484375,823.3912963867188,823.3909301757811,823.4696044921875
35.56388854980469,130.0138702392578,130.0,130.0,130.00279235839844,130.0,823.4514770507811,823.4514770507811,823.3864135742188,823.3860473632812,823.4563598632812
40.64444351196289,130.0,130.0,130.0,130.0,130.0,940.4143676757811,940.4143676757811,938.9864501953123,938.9864501953123,940.4143676757811
45.72499847412109,130.0,130.0,130.0,130.0,130.0,932.7807006835936,932.7807006835936,931.3819580078125,931.3819580078125,932.7807006835936
50.8055534362793,130.0,130.0,130.0,130.0,130.0,925.3195190429688,925.3195190429688,923.9488525390624,923.9488525390624,925.3195190429688
55.88610839843751,130.0,130.0,130.0,130.0,130.0,918.0241088867188,918.0241088867188,916.680419921875,916.680419921875,918.0241088867188
60.96666717529297,130.0,130.0,130.0,130.0,130.0,910.8881225585936,910.8881225585936,909.5704956054688,909.5704956054688,910.8881225585936
66.0472183227539,130.0,130.0,130.0,130.0,130.0,903.080322265625,903.080322265625,901.7908325195312,901.7908325195312,903.080322265625
71.57096099853516,130.0,130.0,130.0,130.0,130.0,895.4575195312499,895.4575195312499,894.195068359375,894.195068359375,895.4575195312499
77.0947036743164,130.0,130.0,130.0,130.0,130.0,888.0125122070312,888.0125122070312,886.7760009765626,886.7760009765626,888.0125122070312
82.61844635009764,130.0,130.0,130.0,130.0,130.0,880.7382202148436,880.7382202148436,879.5266723632812,879.5266723632812,880.7382202148436
88.14218902587889,130.0,130.0,130.0,130.0,130.0,873.6278686523436,873.6278686523436,872.4404296875,872.4404296875,873.6278686523436
93.66593170166016,130.0,130.0,130.0,130.0,130.0,865.8756713867188,865.8756713867188,864.714111328125,864.714111328125,865.8756713867188
99.1896743774414,130.0,130.0,130.0,130.0,130.0,858.3115234375,858.3115234375,857.1747436523436,857.1747436523436,858.3115234375
104.71341705322264,130.0,130.0,130.0,130.0,130.0,850.9275512695312,850.9275512695312,849.814697265625,849.814697265625,850.9275512695312
110.2371597290039,130.0,130.0,130.0,130.0,130.0,843.7164306640626,843.7164306640626,842.6265258789062,842.6265258789062,843.7164306640626
115.76090240478516,130.0,130.0,130.0,130.0,130.0,836.6712646484374,836.6712646484374,835.6033935546875,835.6033935546875,836.6712646484374
121.28465270996092,130.0,130.0,130.0,130.0,130.0,829.7854614257811,829.7854614257811,828.7388305664062,828.7388305664062,829.7854614257811
126.80839538574217,130.0,130.0,130.0,130.0,130.0,825.5772094726561,825.5772094726561,824.5435180664062,824.5435180664062,825.5772094726561
132.33213806152344,130.0,130.0,130.0,130.0,130.0,408.0437927246094,408.0437927246094,408.0437927246094,408.0437927246094,408.0437927246094
137.8558807373047,130.0,130.0,130.0,130.0,130.0,422.9629821777344,422.9629821777344,422.9629821777344,422.9629821777344,422.9629821777344
143.3796234130859,130.0,130.0,130.0,130.0,130.0,437.8350524902344,437.8350524902344,437.8350524902344,437.8350524902344,437.8350524902344
149.32228088378906,130.0,130.0,130.0,130.0,130.0,453.7810668945313,453.7810668945313,453.7810668945313,453.7810668945313,453.7810668945313
155.26495361328125,130.0,130.0,130.0,130.0,130.0,469.6737060546875,469.6737060546875,469.6737060546875,469.6737060546875,469.6737060546875
161.20762634277344,130.0,130.0,130.0,130.0,130.0,485.51342773437506,485.51342773437506,485.51342773437506,485.51342773437506,485.51342773437506
167.15029907226562,130.0,130.0,130.0,130.0,130.0,501.3023071289063,501.3023071289063,501.3023071289063,501.3023071289063,501.3023071289063
173.09295654296875,130.0,130.0,130.0,130.0,130.0,517.0565795898438,517.0565795898438,517.0565795898438,517.0565795898438,517.0565795898438
179.0356292724609,130.0,130.0,130.0,130.0,130.0,532.7764282226562,532.7764282226562,532.7764282226562,532.7764282226562,532.7764282226562
184.97830200195312,130.0,130.0,130.0,130.0,130.0,548.4620361328125,548.4620361328125,548.4620361328125,548.4620361328125,548.4620361328125
190.92095947265625,130.0,130.0,130.0,130.0,130.0,564.11376953125,564.11376953125,564.11376953125,564.11376953125,564.11376953125
196.86363220214844,130.0,130.0,130.0,130.0,130.0,579.731689453125,579.731689453125,579.731689453125,579.731689453125,579.731689453125
202.80630493164065,130.0,130.0,130.0,130.0,130.0,595.3160400390625,595.3160400390625,595.3160400390625,595.3160400390625,595.3160400390625
208.74896240234372,130.0,130.0,130.0,130.0,130.0,610.8758544921875,610.8758544921875,610.8758544921875,610.8758544921875,610.8758544921875
214.69163513183597,130.0,130.0,130.0,130.0,130.0,626.4149169921875,626.4149169921875,626.4149169921875,626.4149169921875,626.4149169921875
220.63430786132807,130.0,130.0,130.0,130.0,130.0,641.933349609375,641.933349609375,641.933349609375,641.933349609375,641.933349609375
226.57696533203125,130.0,130.0,130.0,130.0,130.0,657.4310913085938,657.4310913085938,657.4310913085938,657.4310913085938,657.4310913085938
232.51963806152344,130.0,130.0,130.0,130.0,130.0,672.9083862304688,672.9083862304688,672.9083862304688,672.9083862304688,672.9083862304688
238.4623107910156,130.0,130.0,130.0,130.0,130.0,688.365234375,688.365234375,688.365234375,688.365234375,688.365234375
244.4049835205078,130.0,130.0,130.0,130.0,130.0,703.802734375,703.802734375,703.802734375,703.802734375,703.802734375
250.3476409912109,130.0,130.0,130.0,130.0,130.0,719.2239990234375,719.2239990234375,719.2239990234375,719.2239990234375,719.2239990234375
256.2903137207031,130.0,130.0,130.0,130.0,130.0,734.6290893554686,734.6290893554686,734.6290893554686,734.6290893554686,734.6290893554686
262.23297119140625,130.0,130.0,130.0,130.0,130.0,750.0180664062499,750.0180664062499,750.0180664062499,750.0180664062499,750.0180664062499
268.1756591796875,130.0,130.0,130.0,130.0,130.0,765.3909301757811,765.3909301757811,765.3909301757811,765.3909301757811,765.3909301757811
274.1183166503906,130.0,130.0,130.0,130.0,130.0,780.747802734375,780.747802734375,780.747802734375,780.747802734375,780.747802734375
280.0609741210937,130.0,130.0,130.0,130.0,130.0,796.0886840820312,796.0886840820312,796.0886840820312,796.0886840820312,796.0886840820312
286.003662109375,130.0,130.0,130.0,130.0,130.0,811.4077148437501,811.4077148437501,811.4077148437501,811.4077148437501,811.4077148437501
291.94631958007807,130.0,130.0,130.0,130.0,130.0,826.7030029296875,826.7030029296875,826.7030029296875,826.7030029296875,826.7030029296875
297.88897705078125,130.0,130.0,130.0,130.0,130.0,841.974609375,841.974609375,841.974609375,841.974609375,841.974609375
303.8316650390625,130.0,130.0,130.0,130.0,130.0,857.22265625,857.22265625,857.22265625,857.22265625,857.22265625
309.7743225097656,130.0,130.0,130.0,130.0,130.0,872.4473266601561,872.4473266601561,872.4473266601561,872.4473266601561,872.4473266601561
315.71697998046875,130.0,130.0,130.0,130.0,130.0,887.6486206054686,887.6486206054686,887.6486206054686,887.6486206054686,887.6486206054686
321.65966796875,130.0,130.0,130.0,130.0,130.0,902.8259887695312,902.8259887695312,902.8259887695312,902.8259887695312,902.8259887695312
327.6023254394531,130.0,130.0,130.0,130.0,130.0,917.9763793945312,917.9763793945312,917.9763793945312,917.9763793945312,917.9763793945312
333.54498291015625,130.0,130.0,130.0,130.0,130.0,933.0999755859376,933.0999755859376,933.0999755859376,933.0999755859376,933.0999755859376
339.4876708984375,130.0,130.0,130.0,130.0,130.0,948.1968994140624,948.1968994140624,948.1968994140624,948.1968994140624,948.1968994140624
345.4303283691406,130.0,130.0,130.0,130.0,130.0,963.267333984375,963.267333984375,963.267333984375,963.267333984375,963.267333984375
351.3729858398437,130.0,130.0,130.0,130.0,130.0,978.3113403320312,978.3113403320312,978.3113403320312,978.3113403320312,978.3113403320312
357.315673828125,130.0,130.0,130.0,130.0,130.0,993.3291015625,993.3291015625,993.3291015625,993.3291015625,993.3291015625
360.0,130.0,130.0,130.0,130.0,130.0,1000.1074829101562,1000.1074829101562,1000.1074829101562,1000.1074829101562,1000.1074829101562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24588617682456967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49177235364913935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7376585006713867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9835447072982787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.229430913925171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4753170013427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7212032079696655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0004827976226807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2797622680664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.559041738510132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8383214473724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.117600917816162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4306952953338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7437899112701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.056884288787842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.369978904724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6830735206604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.033073425292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.383073329925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7330732345581055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.083073616027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4330735206604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.783073425292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028999999165534973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
