,'timestamp', 'Stempel_innen_mitte', 'Stempel_aussen', 'Matrize_zarge_oben', 'Matrize_zarge_mitte','Matrize_zarge_unten', 'Werkstueck_boden', 'Werkstueck_zarge_unten' , 'Werkstueck_zarge_mitte', 'Werkstueck_zarge_oben'
0.0,160.00326538085935,160.0,160.0,160.0,160.0,824.996337890625,824.996337890625,823.9643554687501,823.9643554687501,824.996337890625
5.08055543899536,160.01324462890625,160.0,160.0,160.00265502929688,160.0,823.5358276367188,823.5358276367188,823.4037475585938,823.4033813476561,823.5401611328125
10.161110877990723,160.01327514648435,160.0,160.0,160.0026702880859,160.0,823.5330200195312,823.5330200195312,823.4026489257811,823.40234375,823.537353515625
15.241666793823242,160.01329040527344,160.0,160.0,160.0026702880859,160.0,823.5301513671875,823.5301513671875,823.4015502929686,823.4012451171875,823.5344848632812
20.322221755981445,160.01329040527344,160.0,160.0,160.0026702880859,160.0,823.5298461914062,823.5298461914062,823.4014282226561,823.401123046875,823.5341796875
25.40277671813965,160.01329040527344,160.0,160.0,160.0026702880859,160.0,823.5291137695312,823.5291137695312,823.4011840820312,823.4008178710938,823.533447265625
30.483333587646484,160.0133056640625,160.0,160.0,160.0026702880859,160.0,823.528076171875,823.528076171875,823.4007568359374,823.4004516601561,823.5324096679686
35.56388854980469,160.01332092285156,160.0,160.0,160.002685546875,160.0,823.5259399414062,823.5259399414062,823.3999633789062,823.3995971679686,823.5302734375
40.64444351196289,160.0133514404297,160.0,160.0,160.002685546875,160.0,823.5216674804686,823.5216674804686,823.3983154296875,823.3980102539062,823.5260009765626
45.72499847412109,160.01336669921875,160.0,160.0,160.002685546875,160.0,823.51953125,823.51953125,823.3975219726561,823.3971557617188,823.5239257812499
50.8055534362793,160.01336669921875,160.0,160.0,160.002685546875,160.0,823.5184936523436,823.5184936523436,823.3970947265626,823.3967895507811,823.5228271484374
55.88610839843751,160.0133819580078,160.0,160.0,160.00270080566406,160.0,823.5162963867188,823.5162963867188,823.3963012695312,823.3959350585938,823.5206909179686
60.96666717529297,160.01339721679688,160.0,160.0,160.00270080566406,160.0,823.5131225585938,823.5131225585938,823.3950805664062,823.3947143554686,823.5175170898436
66.0472183227539,160.01344299316406,160.0,160.0,160.00271606445312,160.0,823.5083007812499,823.5083007812499,823.3932495117188,823.3928833007811,823.5126953125
71.57096099853516,160.01348876953125,160.0,160.0,160.0027313232422,160.0,823.5010375976561,823.5010375976561,823.3905029296875,823.3901367187501,823.5054321289062
77.0947036743164,160.01356506347656,160.0,160.0,160.00274658203125,160.0,823.4901123046875,823.4901123046875,823.3864135742188,823.3860473632812,823.4945678710938
82.61844635009764,160.0,160.0,160.0,160.0,160.0,880.7382202148436,880.7382202148436,879.5266723632812,879.5266723632812,880.7382202148436
88.14218902587889,160.0,160.0,160.0,160.0,160.0,873.6278686523436,873.6278686523436,872.4404296875,872.4404296875,873.6278686523436
93.66593170166016,160.0,160.0,160.0,160.0,160.0,865.8756713867188,865.8756713867188,864.714111328125,864.714111328125,865.8756713867188
99.1896743774414,160.0,160.0,160.0,160.0,160.0,858.3115234375,858.3115234375,857.1747436523436,857.1747436523436,858.3115234375
104.71341705322264,160.0,160.0,160.0,160.0,160.0,850.9275512695312,850.9275512695312,849.814697265625,849.814697265625,850.9275512695312
110.2371597290039,160.0,160.0,160.0,160.0,160.0,843.7164306640626,843.7164306640626,842.6265258789062,842.6265258789062,843.7164306640626
